order_id,order_date,region,country,category,product,channel,quantity,unit_price,discount_rate,revenue,customer_segment,delivery_days
ORD-104318,2024-09-23,North America,Mexico,Sports,Carbon Racket,web,4,50.55,0.1,181.98,SMB,3.0
ORD-104839,2024-09-23,EMEA,Italy,Home,Cast Iron Pan,web,1,68.33,0.15,58.08,Consumer,6.0
ORD-104893,2024-09-23,APAC,Australia,Home,Desk Lamp,web,2,54.54,0.1,98.17,Consumer,4.0
ORD-100008,2024-09-24,APAC,India,Grocery,Olive Oil 750ml,web,2,17.63,0.1,31.73,Consumer,9.0
ORD-101344,2024-09-24,North America,Mexico,Sports,Carbon Racket,marketplace,2,140.8,0.0,281.6,Consumer,2.0
ORD-100133,2024-09-25,LATAM,Brazil,Electronics,Laptop Air 13,retail,1,280.89,0.1,252.8,SMB,6.0
ORD-100431,2024-09-25,North America,United States,Grocery,Dark Chocolate 90%,marketplace,3,373.07,0.0,1119.21,SMB,8.0
ORD-101640,2024-09-25,North America,United States,Electronics,Noise Buds,retail,3,129.78,0.05,369.87,SMB,3.0
ORD-103523,2024-09-25,North America,Canada,Electronics,Noise Buds,web,1,588.54,0.0,588.54,Consumer,4.0
ORD-103624,2024-09-25,North America,Mexico,Electronics,Smart Watch,partner,3,74.23,0.1,200.42,Consumer,4.0
ORD-104517,2024-09-25,North America,Mexico,Home,Espresso Maker,marketplace,3,84.43,0.0,253.29,Consumer,3.0
ORD-100093,2024-09-26,North America,Canada,Home,Espresso Maker,retail,1,124.26,0.05,118.05,SMB,5.0
ORD-100119,2024-09-26,APAC,India,Home,Espresso Maker,retail,3,48.19,0.2,115.66,Consumer,2.0
ORD-100151,2024-09-26,EMEA,Italy,Grocery,Dark Chocolate 90%,web,3,27.8,0.0,83.4,SMB,5.0
ORD-102035,2024-09-26,EMEA,Germany,Beauty,Argan Shampoo,partner,6,49.69,0.0,298.14,SMB,2.0
ORD-102135,2024-09-26,APAC,India,Sports,Carbon Racket,retail,2,185.58,0.05,352.6,Consumer,9.0
ORD-102433,2024-09-26,EMEA,Germany,Home,Desk Lamp,retail,4,86.8,0.0,347.2,Consumer,4.0
ORD-102586,2024-09-26,EMEA,United Kingdom,Beauty,Argan Shampoo,retail,8,39.42,0.05,299.59,Enterprise,4.0
ORD-103254,2024-09-26,APAC,Japan,Sports,Yoga Mat Pro,web,4,287.5,0.15,977.5,Enterprise,2.0
ORD-103660,2024-09-26,EMEA,France,Electronics,Smart Watch,partner,1,146.62,0.2,117.3,SMB,1.0
ORD-104174,2024-09-26,LATAM,Brazil,Electronics,Noise Buds,web,5,339.94,0.0,1699.7,SMB,8.0
ORD-100586,2024-09-27,EMEA,United Kingdom,Sports,Carbon Racket,web,1,98.67,0.05,93.74,Consumer,2.0
ORD-100771,2024-09-27,LATAM,Chile,Beauty,Matte Lipstick,marketplace,3,64.16,0.0,192.48,Consumer,8.0
ORD-100957,2024-09-27,EMEA,United Kingdom,Sports,Carbon Racket,retail,4,67.66,0.1,243.58,Consumer,4.0
ORD-101147,2024-09-27,APAC,Japan,Electronics,Laptop Air 13,web,2,228.22,0.0,456.44,Consumer,10.0
ORD-103358,2024-09-27,North America,Canada,Beauty,Serum Vitamin C,marketplace,3,42.62,0.1,115.07,Consumer,3.0
ORD-100553,2024-09-28,EMEA,France,Electronics,Smart Watch,web,4,75.31,0.05,286.18,SMB,1.0
ORD-101452,2024-09-28,APAC,Japan,Beauty,Serum Vitamin C,web,2,41.22,0.0,82.44,Consumer,5.0
ORD-104738,2024-09-28,North America,Canada,Home,Desk Lamp,marketplace,2,62.56,0.0,125.12,Consumer,1.0
ORD-100590,2024-09-29,APAC,Australia,Beauty,Matte Lipstick,web,3,38.59,0.3,81.04,SMB,5.0
ORD-100593,2024-09-29,LATAM,Argentina,Sports,Carbon Racket,retail,3,197.66,0.05,563.33,SMB,5.0
ORD-101616,2024-09-29,EMEA,France,Home,Desk Lamp,web,2,93.8,0.0,187.6,SMB,2.0
ORD-101682,2024-09-29,North America,United States,Home,Desk Lamp,partner,2,87.75,0.0,175.5,Consumer,2.0
ORD-101821,2024-09-29,EMEA,Italy,Home,Cotton Duvet,marketplace,4,110.06,0.0,440.24,Consumer,2.0
ORD-104377,2024-09-29,North America,United States,Electronics,4K Monitor,web,1,440.57,0.05,418.54,SMB,6.0
ORD-104703,2024-09-29,EMEA,Spain,Sports,Yoga Mat Pro,web,3,323.31,0.05,921.43,SMB,5.0
ORD-100563,2024-09-30,EMEA,France,Electronics,Smart Watch,retail,2,218.21,0.0,436.42,Consumer,2.0
ORD-100614,2024-09-30,North America,Mexico,Grocery,Dark Chocolate 90%,web,4,20.41,0.1,73.48,Consumer,1.0
ORD-101279,2024-09-30,North America,United States,Beauty,Serum Vitamin C,marketplace,3,50.46,0.2,121.1,Consumer,5.0
ORD-103234,2024-09-30,APAC,Australia,Home,Cotton Duvet,marketplace,2,45.27,0.0,90.54,Consumer,7.0
ORD-103323,2024-09-30,APAC,India,Beauty,Serum Vitamin C,web,2,63.01,0.0,126.02,Consumer,4.0
ORD-104155,2024-09-30,APAC,Singapore,Grocery,Arabica Beans 1kg,web,10,19.1,0.15,162.35,Enterprise,3.0
ORD-104161,2024-09-30,EMEA,Italy,Beauty,Matte Lipstick,retail,2,46.73,0.0,93.46,Consumer,1.0
ORD-100869,2024-10-01,North America,Mexico,Home,Espresso Maker,web,6,65.86,0.15,335.89,Enterprise,1.0
ORD-102656,2024-10-01,North America,Canada,Beauty,Matte Lipstick,web,2,122.1,0.15,207.57,SMB,2.0
ORD-103232,2024-10-01,APAC,India,Electronics,Noise Buds,marketplace,2,312.79,0.05,594.3,Consumer,7.0
ORD-103436,2024-10-01,APAC,Japan,Sports,Yoga Mat Pro,partner,5,169.02,0.0,845.1,Consumer,3.0
ORD-103813,2024-10-01,LATAM,Brazil,Sports,Carbon Racket,marketplace,1,56.1,0.0,56.1,Consumer,9.0
ORD-100216,2024-10-02,EMEA,Germany,Beauty,Matte Lipstick,web,3,39.73,0.0,119.19,SMB,3.0
ORD-101012,2024-10-02,North America,Mexico,Grocery,Dark Chocolate 90%,web,3,16.17,0.1,43.66,SMB,1.0
ORD-101328,2024-10-02,North America,Mexico,Electronics,Laptop Air 13,web,1,355.64,0.05,337.86,Consumer,4.0
ORD-101732,2024-10-02,North America,Mexico,Electronics,Laptop Air 13,marketplace,3,267.44,0.15,681.97,Consumer,2.0
ORD-102197,2024-10-02,EMEA,Germany,Electronics,Smart Watch,marketplace,13,356.79,0.2,3710.62,Enterprise,6.0
ORD-102424,2024-10-02,APAC,India,Beauty,Argan Shampoo,partner,1,48.99,0.1,44.09,Consumer,11.0
ORD-102590,2024-10-02,North America,Mexico,Home,Cotton Duvet,web,2,160.75,0.0,321.5,Consumer,4.0
ORD-104811,2024-10-02,North America,Mexico,Electronics,4K Monitor,web,2,170.97,0.0,341.94,Consumer,4.0
ORD-100436,2024-10-03,APAC,India,Home,Cotton Duvet,web,7,98.21,0.1,618.72,Enterprise,4.0
ORD-100938,2024-10-03,EMEA,United Kingdom,Electronics,Smart Watch,web,5,280.49,0.0,1402.45,Consumer,4.0
ORD-101058,2024-10-03,EMEA,Germany,Home,Espresso Maker,marketplace,3,84.84,0.05,241.79,Consumer,2.0
ORD-102080,2024-10-03,North America,Mexico,Home,Espresso Maker,retail,5,53.11,0.1,239.0,Consumer,5.0
ORD-102895,2024-10-03,EMEA,Germany,Electronics,Laptop Air 13,web,2,374.48,0.15,636.62,SMB,3.0
ORD-103028,2024-10-03,North America,United States,Home,Espresso Maker,marketplace,4,181.78,0.05,690.76,SMB,4.0
ORD-103210,2024-10-03,APAC,Australia,Sports,Yoga Mat Pro,retail,5,76.99,0.0,384.95,SMB,5.0
ORD-103300,2024-10-03,APAC,India,Beauty,Argan Shampoo,retail,2,28.76,0.1,51.77,SMB,5.0
ORD-100577,2024-10-04,North America,Mexico,Beauty,Serum Vitamin C,web,2,26.49,0.2,42.38,SMB,2.0
ORD-100600,2024-10-04,North America,United States,Home,Cast Iron Pan,web,1,129.77,0.05,123.28,Consumer,
ORD-101020,2024-10-04,LATAM,Argentina,Home,Desk Lamp,partner,2,116.15,0.0,232.3,Consumer,15.0
ORD-101341,2024-10-04,North America,United States,Electronics,4K Monitor,web,2,210.12,0.15,357.2,SMB,1.0
ORD-101622,2024-10-04,North America,Canada,Beauty,Argan Shampoo,web,1,32.94,0.1,29.65,SMB,7.0
ORD-102399,2024-10-04,North America,Canada,Home,Cast Iron Pan,web,3,73.38,0.15,187.12,Consumer,1.0
ORD-103039,2024-10-04,APAC,Australia,Electronics,Smart Watch,web,3,223.34,0.1,603.02,Consumer,3.0
ORD-103399,2024-10-04,EMEA,United Kingdom,Sports,Carbon Racket,marketplace,1,146.09,0.0,146.09,Consumer,3.0
ORD-103509,2024-10-04,North America,Canada,Electronics,Laptop Air 13,marketplace,2,84.31,0.0,168.62,Consumer,4.0
ORD-100585,2024-10-05,EMEA,Germany,Electronics,Laptop Air 13,marketplace,3,91.25,0.0,273.75,Consumer,4.0
ORD-100733,2024-10-05,EMEA,Italy,Home,Cotton Duvet,marketplace,2,76.4,0.0,152.8,Consumer,2.0
ORD-100791,2024-10-05,North America,United States,Electronics,4K Monitor,marketplace,2,129.48,0.05,246.01,Consumer,7.0
ORD-100956,2024-10-05,North America,Canada,Home,Cast Iron Pan,marketplace,8,71.23,0.15,484.36,Enterprise,2.0
ORD-101699,2024-10-05,North America,Mexico,Home,Desk Lamp,web,4,125.98,0.0,503.92,Consumer,6.0
ORD-104639,2024-10-05,EMEA,Germany,Electronics,Noise Buds,retail,1,499.06,0.0,499.06,Consumer,5.0
ORD-101336,2024-10-06,North America,Canada,Electronics,Noise Buds,marketplace,9,146.21,0.05,1250.1,Enterprise,8.0
ORD-101585,2024-10-06,North America,Mexico,Sports,Yoga Mat Pro,web,3,109.27,0.0,327.81,Consumer,5.0
ORD-101893,2024-10-06,LATAM,Brazil,Electronics,Laptop Air 13,web,2,399.15,0.0,798.3,SMB,12.0
ORD-101977,2024-10-06,EMEA,Italy,Electronics,Noise Buds,web,3,224.09,0.05,638.66,Consumer,2.0
ORD-102379,2024-10-06,North America,United States,Sports,Yoga Mat Pro,partner,7,121.11,0.05,805.38,Enterprise,1.0
ORD-103021,2024-10-06,North America,United States,Beauty,Matte Lipstick,retail,3,39.82,0.0,119.46,Consumer,1.0
ORD-104632,2024-10-06,North America,Mexico,Home,Desk Lamp,marketplace,3,162.61,0.0,487.83,Consumer,2.0
ORD-104902,2024-10-06,APAC,India,Electronics,4K Monitor,web,1,286.72,0.0,286.72,Consumer,10.0
ORD-100194,2024-10-07,EMEA,Spain,Electronics,4K Monitor,web,9,218.83,0.05,1871.0,Enterprise,4.0
ORD-100684,2024-10-07,LATAM,Brazil,Home,Espresso Maker,web,2,118.02,0.0,236.04,Consumer,7.0
ORD-100734,2024-10-07,North America,Canada,Electronics,Noise Buds,web,1,534.83,0.0,534.83,Consumer,2.0
ORD-100798,2024-10-07,APAC,Australia,Sports,Yoga Mat Pro,partner,3,126.57,0.3,265.8,Consumer,7.0
ORD-101583,2024-10-07,APAC,Singapore,Sports,Yoga Mat Pro,marketplace,1,189.1,0.0,189.1,SMB,9.0
ORD-103066,2024-10-07,North America,United States,Beauty,Matte Lipstick,retail,5,29.89,0.1,134.5,Consumer,1.0
ORD-103126,2024-10-07,EMEA,Spain,Sports,Carbon Racket,web,1,127.32,0.0,127.32,Consumer,4.0
ORD-103342,2024-10-07,North America,United States,Home,Desk Lamp,web,3,42.41,0.2,101.78,Consumer,4.0
ORD-103530,2024-10-07,North America,Canada,Electronics,Noise Buds,web,1,188.08,0.0,188.08,Consumer,4.0
ORD-103900,2024-10-07,North America,United States,Grocery,Olive Oil 750ml,web,1,26.49,0.1,23.84,SMB,1.0
ORD-104156,2024-10-07,EMEA,Spain,Electronics,Laptop Air 13,retail,2,227.29,0.1,409.12,Consumer,3.0
ORD-100880,2024-10-08,North America,Canada,Sports,Carbon Racket,partner,5,199.25,0.0,996.25,Consumer,5.0
ORD-101672,2024-10-08,EMEA,Germany,Electronics,4K Monitor,web,3,93.88,0.0,281.64,Consumer,5.0
ORD-102814,2024-10-08,North America,United States,Sports,Carbon Racket,marketplace,5,87.65,0.05,416.34,SMB,1.0
ORD-103706,2024-10-08,EMEA,Spain,Electronics,Laptop Air 13,marketplace,2,148.91,0.0,297.82,Consumer,3.0
ORD-104278,2024-10-08,APAC,Japan,Home,Cast Iron Pan,marketplace,2,152.05,0.0,304.1,Consumer,8.0
ORD-104556,2024-10-08,APAC,India,Home,Espresso Maker,web,3,94.06,0.15,239.85,SMB,4.0
ORD-100619,2024-10-09,North America,United States,Home,Espresso Maker,retail,2,56.68,0.05,107.69,Consumer,6.0
ORD-101202,2024-10-09,North America,Canada,Electronics,Smart Watch,web,5,408.63,0.0,2043.15,Enterprise,3.0
ORD-103519,2024-10-09,North America,United States,Beauty,Serum Vitamin C,retail,6,42.38,0.2,203.42,Enterprise,2.0
ORD-103867,2024-10-09,EMEA,United Kingdom,Electronics,Laptop Air 13,marketplace,7,135.37,0.0,947.59,Consumer,5.0
ORD-104430,2024-10-09,EMEA,Italy,Electronics,Noise Buds,web,3,243.86,0.0,731.58,Consumer,4.0
ORD-104846,2024-10-09,North America,Canada,Beauty,Argan Shampoo,marketplace,6,57.5,0.1,310.5,Enterprise,5.0
ORD-100337,2024-10-10,APAC,Australia,Beauty,Argan Shampoo,retail,1,33.33,0.1,30.0,SMB,10.0
ORD-101075,2024-10-10,LATAM,Brazil,Home,Espresso Maker,marketplace,2,133.83,0.0,267.66,Consumer,10.0
ORD-101910,2024-10-10,North America,United States,Grocery,Arabica Beans 1kg,web,2,17.05,0.15,28.98,SMB,3.0
ORD-102902,2024-10-10,North America,United States,Home,Cotton Duvet,partner,2,111.6,0.1,200.88,SMB,1.0
ORD-103163,2024-10-10,North America,Canada,Beauty,Argan Shampoo,marketplace,1,64.63,0.0,64.63,Consumer,2.0
ORD-103197,2024-10-10,North America,United States,Electronics,Noise Buds,retail,3,284.91,0.0,854.73,Enterprise,4.0
ORD-103914,2024-10-10,EMEA,Spain,Home,Espresso Maker,retail,2,83.94,0.05,159.49,SMB,3.0
ORD-104850,2024-10-10,EMEA,Germany,Electronics,Laptop Air 13,retail,1,303.12,0.15,257.65,SMB,2.0
ORD-100943,2024-10-11,North America,Canada,Home,Desk Lamp,web,7,87.1,0.05,579.21,Consumer,3.0
ORD-102069,2024-10-11,EMEA,Germany,Grocery,Arabica Beans 1kg,partner,8,29.27,0.05,222.45,Enterprise,2.0
ORD-102776,2024-10-11,North America,Canada,Sports,Carbon Racket,retail,2,42.65,0.0,85.3,SMB,2.0
ORD-103393,2024-10-11,EMEA,Italy,Grocery,Olive Oil 750ml,web,6,30.47,0.2,146.26,Enterprise,4.0
ORD-104731,2024-10-11,EMEA,Italy,Home,Espresso Maker,partner,8,39.63,0.0,317.04,Enterprise,8.0
ORD-101080,2024-10-12,North America,United States,Sports,Carbon Racket,retail,1,104.33,0.0,104.33,Consumer,1.0
ORD-101326,2024-10-12,North America,Canada,Home,Espresso Maker,retail,2,85.93,0.1,154.67,Consumer,2.0
ORD-102568,2024-10-12,EMEA,United Kingdom,Sports,Carbon Racket,retail,2,140.73,0.05,267.39,Consumer,5.0
ORD-102680,2024-10-12,LATAM,Argentina,Electronics,Laptop Air 13,retail,5,155.36,0.05,737.96,SMB,3.0
ORD-103924,2024-10-12,North America,Canada,Home,Desk Lamp,web,1,44.28,0.15,37.64,SMB,3.0
ORD-104329,2024-10-12,LATAM,Chile,Beauty,Argan Shampoo,web,16,20.5,0.0,328.0,Enterprise,5.0
ORD-100748,2024-10-13,EMEA,Spain,Home,Espresso Maker,marketplace,3,101.52,0.15,258.88,SMB,2.0
ORD-102875,2024-10-13,North America,Canada,Electronics,Smart Watch,retail,4,174.66,0.05,663.71,Consumer,5.0
ORD-104540,2024-10-13,North America,United States,Sports,Carbon Racket,web,3,271.82,0.1,733.91,Consumer,2.0
ORD-100804,2024-10-14,LATAM,Argentina,Electronics,Laptop Air 13,web,2,304.09,0.0,608.18,Consumer,9.0
ORD-100909,2024-10-14,APAC,Australia,Beauty,Matte Lipstick,marketplace,2,35.17,0.1,63.31,SMB,3.0
ORD-102312,2024-10-14,LATAM,Argentina,Sports,Carbon Racket,partner,3,96.31,0.1,260.04,Consumer,9.0
ORD-102604,2024-10-14,North America,Mexico,Electronics,Smart Watch,web,3,132.78,0.0,398.34,Consumer,1.0
ORD-103501,2024-10-14,APAC,India,Sports,Trail Runners,retail,3,125.11,0.1,337.8,Consumer,
ORD-103918,2024-10-14,North America,Canada,Beauty,Serum Vitamin C,web,2,40.15,0.1,72.27,SMB,4.0
ORD-104525,2024-10-14,EMEA,France,Home,Cotton Duvet,retail,2,78.58,0.0,157.16,Consumer,3.0
ORD-104596,2024-10-14,North America,Mexico,Grocery,Olive Oil 750ml,retail,3,33.22,0.0,99.66,Consumer,2.0
ORD-100370,2024-10-15,EMEA,France,Sports,Carbon Racket,retail,4,106.84,0.0,427.36,SMB,5.0
ORD-102715,2024-10-15,North America,United States,Grocery,Dark Chocolate 90%,retail,2,17.37,0.0,34.74,SMB,4.0
ORD-103476,2024-10-15,EMEA,Germany,Beauty,Serum Vitamin C,partner,3,38.13,0.0,114.39,Consumer,3.0
ORD-104957,2024-10-15,North America,Canada,Electronics,Laptop Air 13,web,3,153.15,0.0,459.45,Consumer,4.0
ORD-100588,2024-10-16,North America,Canada,Electronics,Laptop Air 13,web,2,373.37,0.2,597.39,Consumer,4.0
ORD-100718,2024-10-16,North America,United States,Sports,Yoga Mat Pro,retail,2,132.08,0.0,264.16,Consumer,1.0
ORD-101165,2024-10-16,North America,United States,Electronics,Smart Watch,web,2,501.53,0.1,902.75,SMB,6.0
ORD-102199,2024-10-16,EMEA,Italy,Sports,Carbon Racket,web,3,124.48,0.0,373.44,SMB,4.0
ORD-102713,2024-10-16,LATAM,Argentina,Grocery,Arabica Beans 1kg,marketplace,4,18.5,0.1,66.6,Enterprise,4.0
ORD-102877,2024-10-16,North America,Canada,Electronics,Noise Buds,web,7,260.24,0.15,1548.43,Consumer,2.0
ORD-103222,2024-10-16,North America,United States,Grocery,Arabica Beans 1kg,web,3,26.51,0.15,67.6,SMB,3.0
ORD-103834,2024-10-16,North America,Mexico,Electronics,4K Monitor,marketplace,5,198.89,0.05,944.73,SMB,3.0
ORD-100000,2024-10-17,EMEA,Germany,Electronics,Noise Buds,marketplace,3,294.79,0.2,707.5,SMB,7.0
ORD-101552,2024-10-17,EMEA,Spain,Beauty,Argan Shampoo,marketplace,4,47.48,0.05,180.42,SMB,6.0
ORD-103824,2024-10-17,EMEA,Germany,Grocery,Arabica Beans 1kg,web,2,17.02,0.05,32.34,SMB,7.0
ORD-104413,2024-10-17,EMEA,Italy,Beauty,Matte Lipstick,web,2,35.22,0.0,70.44,Consumer,4.0
ORD-104572,2024-10-17,North America,Mexico,Home,Cotton Duvet,web,7,49.13,0.1,309.52,Enterprise,1.0
ORD-104741,2024-10-17,North America,Canada,Grocery,Olive Oil 750ml,web,2,27.15,0.1,48.87,SMB,3.0
ORD-104994,2024-10-17,APAC,India,Beauty,Serum Vitamin C,web,2,47.28,0.0,94.56,Consumer,4.0
ORD-100371,2024-10-18,LATAM,Brazil,Beauty,Argan Shampoo,web,3,34.16,0.0,102.48,Consumer,9.0
ORD-100817,2024-10-18,North America,Canada,Home,Espresso Maker,partner,1,108.89,0.05,103.45,SMB,1.0
ORD-101001,2024-10-18,North America,Mexico,Sports,Yoga Mat Pro,retail,7,189.11,0.15,1125.2,Enterprise,4.0
ORD-101918,2024-10-18,APAC,India,Home,Cast Iron Pan,partner,5,48.05,0.1,216.22,Consumer,8.0
ORD-101951,2024-10-18,EMEA,Germany,Sports,Trail Runners,retail,5,230.92,0.2,923.68,Enterprise,3.0
ORD-102391,2024-10-18,North America,Mexico,Home,Cotton Duvet,marketplace,4,78.37,0.05,297.81,Consumer,1.0
ORD-102442,2024-10-18,North America,Canada,Grocery,Olive Oil 750ml,marketplace,4,16.31,0.05,61.98,Consumer,1.0
ORD-102738,2024-10-18,North America,United States,Beauty,Matte Lipstick,web,2,49.29,0.0,98.58,Consumer,2.0
ORD-103078,2024-10-18,EMEA,Spain,Beauty,Serum Vitamin C,partner,2,78.26,0.0,156.52,SMB,4.0
ORD-103494,2024-10-18,North America,United States,Home,Desk Lamp,retail,4,29.4,0.0,117.6,Enterprise,2.0
ORD-103663,2024-10-18,North America,Mexico,Home,Cast Iron Pan,retail,8,97.8,0.1,704.16,Enterprise,3.0
ORD-100517,2024-10-19,North America,Canada,Electronics,Laptop Air 13,marketplace,4,168.22,0.1,605.59,Consumer,3.0
ORD-101005,2024-10-19,North America,Mexico,Home,Cotton Duvet,web,1,136.13,0.05,129.32,Consumer,3.0
ORD-102886,2024-10-19,North America,United States,Grocery,Dark Chocolate 90%,web,3,16.24,0.0,48.72,Consumer,3.0
ORD-100625,2024-10-20,North America,United States,Sports,Carbon Racket,web,3,88.48,0.05,252.17,Consumer,4.0
ORD-101306,2024-10-20,APAC,Japan,Home,Cotton Duvet,retail,2,66.71,0.0,133.42,Consumer,4.0
ORD-101311,2024-10-20,EMEA,Italy,Home,Espresso Maker,partner,4,104.61,0.0,418.44,Consumer,3.0
ORD-102666,2024-10-20,EMEA,Germany,Electronics,4K Monitor,marketplace,3,107.18,0.0,321.54,SMB,5.0
ORD-102869,2024-10-20,North America,United States,Beauty,Matte Lipstick,partner,2,75.16,0.15,127.77,Consumer,1.0
ORD-103050,2024-10-20,North America,Canada,Home,Cotton Duvet,retail,4,109.2,0.0,436.8,Consumer,2.0
ORD-103576,2024-10-20,North America,United States,Electronics,Laptop Air 13,web,4,220.04,0.1,792.14,Consumer,2.0
ORD-103737,2024-10-20,EMEA,Germany,Sports,Trail Runners,web,4,163.38,0.0,653.52,Consumer,2.0
ORD-103877,2024-10-20,LATAM,Argentina,Home,Cotton Duvet,marketplace,11,147.5,0.1,1460.25,Enterprise,4.0
ORD-104053,2024-10-20,APAC,Singapore,Grocery,Olive Oil 750ml,marketplace,2,35.21,0.05,66.9,Consumer,5.0
ORD-104139,2024-10-20,North America,Mexico,Beauty,Argan Shampoo,retail,2,72.28,0.1,130.1,Consumer,2.0
ORD-104726,2024-10-20,North America,Canada,Electronics,Laptop Air 13,marketplace,7,179.73,0.15,1069.39,Enterprise,2.0
ORD-100028,2024-10-21,APAC,Japan,Grocery,Olive Oil 750ml,web,5,21.34,0.0,106.7,Consumer,6.0
ORD-101221,2024-10-21,North America,Mexico,Beauty,Argan Shampoo,web,8,26.45,0.0,211.6,Enterprise,4.0
ORD-102187,2024-10-21,EMEA,Spain,Electronics,Noise Buds,web,4,164.51,0.0,658.04,Enterprise,4.0
ORD-102378,2024-10-21,North America,Mexico,Sports,Yoga Mat Pro,marketplace,3,88.94,0.05,253.48,SMB,3.0
ORD-102431,2024-10-21,EMEA,France,Sports,Yoga Mat Pro,partner,2,166.89,0.2,267.02,SMB,6.0
ORD-104736,2024-10-21,North America,Canada,Sports,Yoga Mat Pro,web,13,137.08,0.05,1692.94,Enterprise,4.0
ORD-100152,2024-10-22,LATAM,Argentina,Grocery,Olive Oil 750ml,retail,3,21.58,0.0,64.74,SMB,9.0
ORD-100745,2024-10-22,LATAM,Chile,Home,Desk Lamp,web,3,110.37,0.05,314.55,Consumer,6.0
ORD-101246,2024-10-22,EMEA,Italy,Home,Cast Iron Pan,marketplace,4,52.56,0.3,147.17,Enterprise,4.0
ORD-102193,2024-10-22,EMEA,France,Home,Desk Lamp,retail,2,96.48,0.05,183.31,SMB,
ORD-102215,2024-10-22,North America,Mexico,Sports,Yoga Mat Pro,retail,3,114.63,0.15,292.31,Consumer,3.0
ORD-103240,2024-10-22,APAC,Australia,Beauty,Argan Shampoo,marketplace,1,26.35,0.0,26.35,Consumer,5.0
ORD-104065,2024-10-22,APAC,Japan,Beauty,Matte Lipstick,retail,4,40.37,0.05,153.41,Consumer,3.0
ORD-104814,2024-10-22,LATAM,Argentina,Electronics,Noise Buds,web,1,96.31,0.0,96.31,Consumer,15.0
ORD-100941,2024-10-23,EMEA,United Kingdom,Home,Desk Lamp,marketplace,4,130.49,0.15,443.67,Consumer,4.0
ORD-102496,2024-10-23,North America,Canada,Home,Cast Iron Pan,web,1,100.79,0.05,95.75,SMB,6.0
ORD-102641,2024-10-23,North America,United States,Grocery,Olive Oil 750ml,marketplace,1,19.31,0.05,18.34,Consumer,3.0
ORD-102965,2024-10-23,APAC,Singapore,Sports,Carbon Racket,partner,3,139.87,0.0,419.61,Consumer,7.0
ORD-103439,2024-10-23,EMEA,France,Grocery,Dark Chocolate 90%,web,2,21.73,0.05,41.29,Consumer,9.0
ORD-104378,2024-10-23,APAC,India,Home,Espresso Maker,web,3,62.91,0.0,188.73,Consumer,5.0
ORD-104384,2024-10-23,LATAM,Argentina,Grocery,Arabica Beans 1kg,marketplace,7,17.0,0.15,101.15,Enterprise,5.0
ORD-104919,2024-10-23,APAC,Japan,Home,Cotton Duvet,marketplace,2,99.73,0.0,199.46,Consumer,14.0
ORD-101496,2024-10-24,EMEA,Spain,Electronics,Smart Watch,web,3,94.75,0.1,255.82,SMB,5.0
ORD-101759,2024-10-24,North America,United States,Grocery,Dark Chocolate 90%,web,3,12.34,0.05,35.17,SMB,1.0
ORD-101835,2024-10-24,North America,Canada,Sports,Trail Runners,marketplace,4,118.78,0.0,475.12,Consumer,3.0
ORD-101921,2024-10-24,APAC,Singapore,Beauty,Serum Vitamin C,web,2,29.79,0.0,59.58,SMB,8.0
ORD-101952,2024-10-24,APAC,Japan,Electronics,Noise Buds,partner,3,332.07,0.1,896.59,SMB,8.0
ORD-102397,2024-10-24,North America,Mexico,Electronics,Smart Watch,marketplace,2,86.89,0.05,165.09,Consumer,3.0
ORD-102781,2024-10-24,EMEA,United Kingdom,Home,Espresso Maker,web,2,108.06,0.0,216.12,Consumer,3.0
ORD-102849,2024-10-24,North America,United States,Home,Espresso Maker,web,1,100.94,0.0,100.94,Consumer,2.0
ORD-103448,2024-10-24,North America,United States,Home,Espresso Maker,web,1,161.84,0.15,137.56,Consumer,3.0
ORD-103454,2024-10-24,APAC,Australia,Home,Cotton Duvet,partner,3,84.08,0.1,227.02,SMB,6.0
ORD-104081,2024-10-24,North America,Canada,Home,Cast Iron Pan,web,2,180.52,0.05,342.99,Consumer,8.0
ORD-104956,2024-10-24,EMEA,France,Beauty,Matte Lipstick,retail,2,47.85,0.1,86.13,SMB,4.0
ORD-100631,2024-10-25,LATAM,Chile,Home,Espresso Maker,web,5,96.09,0.3,336.32,Enterprise,10.0
ORD-101286,2024-10-25,EMEA,Spain,Home,Espresso Maker,web,2,43.66,0.15,74.22,SMB,4.0
ORD-101466,2024-10-25,LATAM,Brazil,Home,Espresso Maker,web,3,122.3,0.05,348.55,SMB,10.0
ORD-102111,2024-10-25,EMEA,United Kingdom,Beauty,Argan Shampoo,retail,3,44.24,0.1,119.45,Consumer,3.0
ORD-102148,2024-10-25,North America,Canada,Home,Cotton Duvet,web,2,105.32,0.0,210.64,Consumer,4.0
